away_team,home_team,away_st_downs,home_st_downs,away_passing_st_downs,home_passing_st_downs,away_rushing_st_downs,home_rushing_st_downs,away_st_downs_from_penalties,home_st_downs_from_penalties,away_rd_down_efficiency,home_rd_down_efficiency,away_th_down_efficiency,home_th_down_efficiency,away_total_plays,home_total_plays,away_total_yards,home_total_yards,away_total_drives,home_total_drives,away_yards_per_play,home_yards_per_play,away_passing,home_passing,away_comp_att,home_comp_att,away_yards_per_pass,home_yards_per_pass,away_interceptions_thrown,home_interceptions_thrown,away_sacks_yards_lost,home_sacks_yards_lost,away_rushing,home_rushing,away_rushing_attempts,home_rushing_attempts,away_yards_per_rush,home_yards_per_rush,away_red_zone_made_att,home_red_zone_made_att,away_penalties,home_penalties,away_turnovers,home_turnovers,away_fumbles_lost,home_fumbles_lost,away_defensive_special_teams_tds,home_defensive_special_teams_tds,away_possession,home_possession,home_wins
5,11,21.0,17.0,13.0,10.0,6.0,6.0,2.0,1.0,0.42857142857142855,0.26666666666666666,0.0,0.75,61.0,68.0,408.0,302.0,11.0,12.0,6.7,4.4,256.0,183.0,0.8181818181818182,0.4186046511627907,6.9,4.1,0.0,2.0,0.19047619047619047,0.13333333333333333,152.0,119.0,24.0,23.0,6.3,5.2,0.3333333333333333,0.0,0.13333333333333333,0.16666666666666666,0.0,2.0,0.0,0.0,0.0,0.0,1965,1635,0
22,17,19.0,25.0,14.0,16.0,4.0,6.0,1.0,3.0,0.35714285714285715,0.3333333333333333,0.0,0.0,67.0,69.0,263.0,415.0,13.0,12.0,3.9,6.0,205.0,331.0,0.4772727272727273,0.6923076923076923,4.4,8.1,1.0,0.0,0.16666666666666666,0.14285714285714285,58.0,84.0,20.0,28.0,2.9,3.0,0.6666666666666666,0.5,0.12244897959183673,0.08888888888888889,1.0,1.0,0.0,1.0,0.0,2.0,1649,1951,1
1,23,20.0,27.0,14.0,16.0,5.0,9.0,1.0,2.0,0.5,0.6,0.0,0.0,53.0,72.0,390.0,463.0,11.0,11.0,7.4,6.4,288.0,253.0,0.6551724137931034,0.6764705882352942,9.9,7.2,2.0,0.0,0.0,0.125,102.0,210.0,24.0,37.0,4.3,5.7,1.0,1.0,0.18181818181818182,0.10309278350515463,3.0,0.0,1.0,0.0,0.0,0.0,1435,2165,1
9,3,21.0,13.0,14.0,5.0,5.0,6.0,2.0,2.0,0.375,0.3076923076923077,1.0,1.0,70.0,57.0,323.0,177.0,14.0,14.0,4.6,3.1,253.0,78.0,0.7567567567567568,0.4583333333333333,6.2,2.8,1.0,2.0,0.3076923076923077,0.3333333333333333,70.0,99.0,29.0,29.0,2.4,3.4,1.0,1.0,0.11,0.1111111111111111,2.0,2.0,1.0,0.0,0.0,0.0,1863,1737,0
16,24,23.0,25.0,15.0,15.0,5.0,9.0,3.0,1.0,0.5833333333333334,0.4166666666666667,0.0,0.0,58.0,67.0,349.0,417.0,9.0,10.0,6.0,6.2,260.0,294.0,0.6571428571428571,0.6764705882352942,7.0,8.2,2.0,0.0,0.11764705882352941,0.4,89.0,123.0,21.0,31.0,4.2,4.0,0.6666666666666666,0.6,0.1111111111111111,0.11864406779661017,2.0,0.0,0.0,0.0,0.0,0.0,1704,1896,1
26,10,21.0,24.0,9.0,17.0,10.0,5.0,2.0,2.0,0.1111111111111111,0.47058823529411764,0.0,0.0,57.0,78.0,370.0,391.0,14.0,13.0,6.5,5.0,276.0,313.0,0.5925925925925926,0.6444444444444445,9.9,6.1,0.0,0.0,0.125,0.16216216216216217,94.0,78.0,29.0,27.0,3.2,2.9,1.0,0.4,0.08235294117647059,0.125,1.0,1.0,1.0,1.0,0.0,0.0,1578,2022,0
13,18,15.0,17.0,12.0,8.0,3.0,4.0,0.0,5.0,0.4375,0.2857142857142857,1.0,0.0,63.0,57.0,294.0,250.0,12.0,11.0,4.7,4.4,244.0,155.0,0.6829268292682927,0.6206896551724138,5.5,4.7,1.0,0.0,0.125,0.19047619047619047,50.0,95.0,19.0,24.0,2.6,4.0,0.0,0.0,0.1,0.12,1.0,0.0,0.0,0.0,0.0,0.0,1734,1866,1
27,12,22.0,23.0,11.0,12.0,9.0,9.0,2.0,2.0,0.5294117647058824,0.42857142857142855,0.0,0.0,72.0,55.0,368.0,406.0,11.0,11.0,5.1,7.4,246.0,279.0,0.6818181818181818,0.7272727272727273,5.3,8.5,1.0,2.0,0.125,0.0,122.0,127.0,26.0,22.0,4.7,5.8,0.4,0.75,0.07368421052631578,0.08888888888888889,1.0,2.0,0.0,0.0,0.0,0.0,2077,1523,1
28,29,14.0,23.0,9.0,11.0,3.0,10.0,2.0,2.0,0.26666666666666666,0.5294117647058824,0.5,0.0,57.0,74.0,246.0,484.0,13.0,13.0,4.3,6.5,183.0,246.0,0.3953488372093023,0.7027027027027027,4.3,6.6,1.0,1.0,0.0,0.0,63.0,238.0,14.0,37.0,4.5,6.4,1.0,0.6666666666666666,0.12857142857142856,0.12307692307692308,3.0,1.0,2.0,0.0,0.0,0.0,1319,2281,1
30,0,23.0,23.0,16.0,14.0,7.0,6.0,0.0,3.0,0.4166666666666667,0.5,1.0,0.0,70.0,52.0,319.0,375.0,11.0,11.0,4.6,7.2,229.0,211.0,0.5652173913043478,0.7619047619047619,4.6,9.6,1.0,0.0,0.12903225806451613,0.09090909090909091,90.0,164.0,20.0,30.0,4.5,5.5,0.75,1.0,0.08064516129032258,0.1702127659574468,2.0,0.0,1.0,0.0,0.0,0.0,1843,1757,1
29,4,26.0,25.0,17.0,11.0,8.0,10.0,1.0,4.0,0.36363636363636365,0.3333333333333333,0.0,0.0,65.0,74.0,537.0,371.0,14.0,14.0,8.3,5.0,352.0,247.0,0.8,0.4444444444444444,9.3,6.3,0.0,0.0,0.1875,0.15,185.0,124.0,27.0,35.0,6.9,3.5,1.0,0.5,0.1079136690647482,0.10909090909090909,1.0,0.0,1.0,0.0,0.0,0.0,1814,1786,0
31,7,11.0,23.0,8.0,11.0,2.0,10.0,1.0,2.0,0.2857142857142857,0.47058823529411764,1.0,0.0,55.0,72.0,214.0,408.0,12.0,12.0,3.9,5.7,176.0,218.0,0.6666666666666666,0.5714285714285714,4.4,7.3,2.0,1.0,0.09090909090909091,0.3333333333333333,38.0,190.0,15.0,42.0,2.5,4.5,1.0,0.75,0.08064516129032258,0.12,2.0,1.0,0.0,0.0,0.0,0.0,1616,1984,1
5,25,18.0,20.0,12.0,11.0,4.0,6.0,2.0,3.0,0.45454545454545453,0.38461538461538464,0.0,0.5,55.0,63.0,372.0,301.0,10.0,9.0,6.8,4.8,308.0,176.0,0.7,0.65,9.6,4.0,0.0,0.0,0.15384615384615385,0.10810810810810811,64.0,125.0,23.0,19.0,2.8,6.6,0.3333333333333333,0.6666666666666666,0.1095890410958904,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1834,1766,0
27,13,17.0,14.0,5.0,8.0,8.0,3.0,4.0,3.0,0.42857142857142855,0.3076923076923077,0.0,0.0,60.0,58.0,268.0,221.0,12.0,12.0,4.5,3.8,111.0,144.0,0.5294117647058824,0.5161290322580645,6.2,4.0,1.0,4.0,0.1,0.19230769230769232,157.0,77.0,42.0,22.0,3.7,3.5,0.3333333333333333,0.0,0.12941176470588237,0.13636363636363635,1.0,5.0,0.0,1.0,0.0,0.0,2040,1560,0
12,20,16.0,20.0,13.0,12.0,1.0,3.0,2.0,5.0,0.38461538461538464,0.25,0.0,1.0,54.0,62.0,290.0,237.0,10.0,11.0,5.4,3.8,255.0,180.0,0.6666666666666666,0.6666666666666666,6.9,4.9,1.0,1.0,0.125,0.16666666666666666,35.0,57.0,17.0,25.0,2.1,2.3,1.0,0.6666666666666666,0.09090909090909091,0.06557377049180328,1.0,1.0,0.0,0.0,1.0,0.0,1730,1870,0
26,30,24.0,19.0,15.0,15.0,4.0,3.0,5.0,1.0,0.4,0.5,1.0,0.0,67.0,69.0,308.0,367.0,12.0,13.0,4.6,5.3,263.0,285.0,0.5625,0.7073170731707317,5.4,6.8,3.0,1.0,0.2,0.14285714285714285,45.0,82.0,18.0,27.0,2.5,3.0,0.5,1.0,0.10909090909090909,0.1,4.0,1.0,1.0,0.0,2.0,2.0,1600,2000,1
23,22,22.0,21.0,16.0,15.0,5.0,5.0,1.0,1.0,0.4166666666666667,0.5,1.0,0.0,63.0,63.0,359.0,350.0,10.0,9.0,5.7,5.6,250.0,255.0,0.6875,0.6097560975609756,7.4,6.1,0.0,0.0,0.16666666666666666,1.0,109.0,95.0,29.0,21.0,3.8,4.5,0.6666666666666666,0.3333333333333333,0.10204081632653061,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,1899,1701,0
2,6,19.0,16.0,17.0,12.0,1.0,3.0,1.0,1.0,0.5714285714285714,0.2727272727272727,0.0,0.0,65.0,61.0,356.0,264.0,12.0,10.0,5.5,4.3,298.0,200.0,0.6666666666666666,0.575,7.3,4.5,1.0,1.0,0.2222222222222222,0.1,58.0,64.0,24.0,17.0,2.4,3.8,1.0,0.0,0.10526315789473684,0.13333333333333333,2.0,4.0,1.0,3.0,2.0,2.0,2056,1544,0
17,18,19.0,23.0,8.0,11.0,7.0,4.0,4.0,8.0,0.25,0.4166666666666667,1.0,0.0,60.0,69.0,280.0,203.0,11.0,12.0,4.7,2.9,125.0,110.0,0.5238095238095238,0.5277777777777778,6.0,2.4,0.0,1.0,0.0,0.18518518518518517,155.0,93.0,39.0,23.0,4.0,4.0,0.5,0.5,0.11235955056179775,0.09574468085106383,0.0,4.0,0.0,3.0,2.0,0.0,1805,1795,0
1,3,10.0,19.0,6.0,13.0,3.0,5.0,1.0,1.0,0.0,0.35714285714285715,0.0,0.0,49.0,64.0,225.0,373.0,15.0,12.0,4.6,5.8,150.0,310.0,0.5238095238095238,0.7333333333333333,6.0,10.0,2.0,0.0,0.13793103448275862,0.125,75.0,63.0,24.0,33.0,3.1,1.9,0.5,0.75,0.2,0.14,3.0,1.0,1.0,1.0,0.0,4.0,1535,2065,1
10,19,12.0,26.0,8.0,16.0,3.0,8.0,1.0,2.0,0.25,0.5625,0.0,0.0,48.0,74.0,225.0,370.0,10.0,10.0,4.7,5.0,135.0,286.0,0.5185185185185185,0.6666666666666666,4.5,6.2,0.0,1.0,0.13043478260869565,0.16,90.0,84.0,18.0,28.0,5.0,3.0,0.0,1.0,0.16,0.11428571428571428,1.0,1.0,1.0,0.0,0.0,0.0,1247,2353,1
11,9,20.0,13.0,8.0,10.0,9.0,2.0,3.0,1.0,0.5384615384615384,0.18181818181818182,0.0,0.25,63.0,54.0,287.0,217.0,11.0,10.0,4.6,4.0,171.0,166.0,0.56,0.6857142857142857,6.8,4.3,1.0,1.0,0.0,0.14814814814814814,116.0,51.0,38.0,15.0,3.1,3.4,0.3333333333333333,0.0,0.125,0.13513513513513514,2.0,2.0,1.0,1.0,0.0,0.0,2061,1539,0
15,0,13.0,22.0,10.0,12.0,2.0,9.0,1.0,1.0,0.3333333333333333,0.5333333333333333,1.0,0.0,53.0,71.0,233.0,392.0,10.0,9.0,4.4,5.5,198.0,263.0,0.7631578947368421,0.6153846153846154,4.8,6.6,1.0,0.0,0.13636363636363635,0.2,35.0,129.0,12.0,31.0,2.9,4.2,0.0,0.25,0.10909090909090909,0.1,1.0,0.0,0.0,0.0,0.0,0.0,1546,2054,1
24,21,19.0,23.0,14.0,14.0,3.0,5.0,2.0,4.0,0.36363636363636365,0.6428571428571429,0.0,0.0,59.0,63.0,344.0,470.0,9.0,9.0,5.8,7.5,284.0,341.0,0.7297297297297297,0.84375,7.5,10.3,0.0,0.0,0.14285714285714285,0.2,60.0,129.0,21.0,30.0,2.9,4.3,0.2,0.5,0.11538461538461539,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1724,1876,1
14,28,17.0,22.0,12.0,14.0,3.0,7.0,2.0,1.0,0.25,0.5333333333333333,0.5,0.0,56.0,68.0,249.0,321.0,11.0,12.0,4.4,4.7,185.0,181.0,0.6666666666666666,0.6071428571428571,5.4,5.7,1.0,1.0,0.14285714285714285,0.10526315789473684,64.0,140.0,22.0,36.0,2.9,3.9,1.0,0.6,0.1,0.04838709677419355,1.0,2.0,0.0,1.0,0.0,0.0,1547,2053,1
3,9,26.0,25.0,14.0,15.0,7.0,7.0,5.0,3.0,0.6666666666666666,0.5,0.0,0.6666666666666666,60.0,74.0,418.0,421.0,11.0,13.0,7.0,5.7,292.0,308.0,0.7857142857142857,0.6216216216216216,10.4,7.5,0.0,1.0,0.0,0.16666666666666666,126.0,113.0,32.0,33.0,3.9,3.4,0.7142857142857143,0.8333333333333334,0.1346153846153846,0.18181818181818182,2.0,2.0,2.0,1.0,0.0,0.0,1783,1817,0
27,17,12.0,24.0,4.0,13.0,6.0,7.0,2.0,4.0,0.2727272727272727,0.25,0.0,1.0,54.0,68.0,186.0,410.0,12.0,13.0,3.4,6.0,52.0,244.0,0.5185185185185185,0.6060606060606061,1.8,7.4,2.0,0.0,0.16666666666666666,0.0,134.0,166.0,25.0,35.0,5.4,4.7,1.0,0.6666666666666666,0.11363636363636363,0.12857142857142856,3.0,0.0,1.0,0.0,0.0,0.0,1557,2043,1
28,7,21.0,16.0,10.0,11.0,7.0,4.0,4.0,1.0,0.42857142857142855,0.375,0.0,0.0,66.0,63.0,366.0,272.0,12.0,12.0,5.5,4.3,255.0,197.0,0.6,0.7692307692307693,5.9,6.6,2.0,0.0,0.75,0.25,111.0,75.0,23.0,33.0,4.8,2.3,0.3333333333333333,0.6666666666666666,0.12658227848101267,0.11594202898550725,2.0,0.0,0.0,0.0,0.0,0.0,1774,1826,1
5,30,26.0,21.0,15.0,15.0,9.0,3.0,2.0,3.0,0.4444444444444444,0.23076923076923078,0.0,0.0,65.0,66.0,428.0,324.0,12.0,11.0,6.6,4.9,277.0,253.0,0.6857142857142857,0.5555555555555556,7.5,5.4,3.0,0.0,0.11764705882352941,0.18181818181818182,151.0,71.0,28.0,19.0,5.4,3.7,0.5,0.3333333333333333,0.11764705882352941,0.09183673469387756,3.0,0.0,0.0,0.0,0.0,1.0,1955,1645,0
20,1,25.0,16.0,13.0,7.0,7.0,6.0,5.0,3.0,0.38461538461538464,0.47058823529411764,0.0,0.0,69.0,63.0,346.0,335.0,14.0,14.0,5.0,5.3,235.0,243.0,0.46808510638297873,0.7083333333333334,4.9,9.0,3.0,0.0,0.14285714285714285,0.1875,111.0,92.0,21.0,36.0,5.3,2.6,0.8,0.75,0.08849557522123894,0.1111111111111111,3.0,1.0,0.0,1.0,0.0,0.0,1593,2007,1
16,21,20.0,25.0,19.0,16.0,0.0,7.0,1.0,2.0,0.16666666666666666,0.5384615384615384,0.0,0.0,51.0,70.0,342.0,494.0,10.0,11.0,6.7,7.1,316.0,369.0,0.7,0.7575757575757576,7.5,11.2,3.0,0.0,0.16666666666666666,0.0,26.0,125.0,9.0,37.0,2.9,3.4,1.0,0.6,0.1891891891891892,0.09433962264150944,3.0,0.0,0.0,0.0,0.0,0.0,1334,2266,1
18,4,23.0,21.0,13.0,16.0,7.0,1.0,3.0,4.0,0.42857142857142855,0.46153846153846156,0.0,0.0,67.0,60.0,417.0,396.0,12.0,13.0,6.2,6.6,292.0,337.0,0.6666666666666666,0.7142857142857143,8.3,8.4,2.0,0.0,0.2222222222222222,0.12195121951219512,125.0,59.0,32.0,20.0,3.9,3.0,0.3333333333333333,1.0,0.16666666666666666,0.07246376811594203,2.0,1.0,0.0,1.0,2.0,0.0,2018,1582,1
8,31,16.0,16.0,12.0,9.0,0.0,4.0,4.0,3.0,0.08333333333333333,0.3076923076923077,0.0,0.0,63.0,59.0,225.0,336.0,12.0,12.0,3.6,5.7,195.0,233.0,0.5777777777777777,0.782608695652174,4.1,9.3,2.0,0.0,0.12,0.125,30.0,103.0,15.0,34.0,2.0,3.0,1.0,0.5,0.1568627450980392,0.10638297872340426,2.0,1.0,0.0,1.0,0.0,0.0,1432,2168,1
15,2,21.0,24.0,17.0,8.0,2.0,13.0,2.0,3.0,0.3,0.35714285714285715,0.0,0.6666666666666666,64.0,73.0,415.0,354.0,12.0,13.0,6.5,4.8,366.0,161.0,0.7446808510638298,0.6774193548387096,7.8,4.7,2.0,0.0,0.0,0.2,49.0,193.0,17.0,39.0,2.9,4.9,0.4,1.0,0.072992700729927,0.08737864077669903,2.0,1.0,0.0,1.0,0.0,0.0,1348,2252,1
24,11,21.0,18.0,12.0,7.0,9.0,11.0,0.0,0.0,0.5,0.5,0.0,0.0,57.0,59.0,362.0,288.0,10.0,10.0,6.4,4.9,213.0,156.0,0.7586206896551724,0.5757575757575758,7.1,4.2,0.0,3.0,0.14285714285714285,0.14285714285714285,149.0,132.0,27.0,22.0,5.5,6.0,0.6666666666666666,0.5,0.1,0.2,0.0,3.0,0.0,0.0,0.0,0.0,1869,1731,0
10,22,24.0,21.0,20.0,10.0,4.0,5.0,0.0,6.0,0.2857142857142857,0.2857142857142857,0.5,0.0,72.0,67.0,433.0,420.0,13.0,14.0,6.0,6.3,364.0,225.0,0.5918367346938775,0.625,7.3,7.0,0.0,0.0,0.1111111111111111,0.0,69.0,195.0,22.0,35.0,3.1,5.6,0.75,0.0,0.11224489795918367,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1639,1961,1
29,14,16.0,24.0,7.0,13.0,8.0,5.0,1.0,6.0,0.3333333333333333,0.38461538461538464,0.0,0.0,51.0,68.0,311.0,330.0,10.0,11.0,6.1,4.9,122.0,226.0,0.7619047619047619,0.5,4.7,5.4,0.0,3.0,0.15151515151515152,0.18181818181818182,189.0,104.0,25.0,26.0,7.6,4.0,0.5,0.3333333333333333,0.10655737704918032,0.13114754098360656,0.0,3.0,0.0,0.0,0.0,0.0,1826,1774,0
23,6,7.0,18.0,3.0,14.0,2.0,4.0,2.0,0.0,0.0,0.4666666666666667,0.5,0.0,48.0,65.0,128.0,472.0,14.0,12.0,2.7,7.3,96.0,356.0,0.6129032258064516,0.8333333333333334,2.7,11.5,2.0,0.0,0.18181818181818182,0.1111111111111111,32.0,116.0,13.0,34.0,2.5,3.4,0.5,0.3333333333333333,0.11428571428571428,0.12987012987012986,3.0,2.0,1.0,2.0,0.0,0.0,1314,2286,1
0,26,15.0,22.0,7.0,15.0,6.0,2.0,2.0,5.0,0.2222222222222222,0.4444444444444444,0.0,0.0,45.0,75.0,273.0,332.0,12.0,12.0,6.1,4.4,174.0,283.0,0.7222222222222222,0.6041666666666666,9.2,5.2,0.0,0.0,0.1111111111111111,0.14285714285714285,99.0,49.0,26.0,21.0,3.8,2.3,1.0,0.25,0.11842105263157894,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1425,2175,0
4,16,23.0,26.0,15.0,17.0,5.0,5.0,3.0,4.0,0.3333333333333333,0.3076923076923077,0.0,0.0,66.0,68.0,402.0,409.0,11.0,12.0,6.1,6.0,289.0,319.0,0.75,0.5652173913043478,6.7,6.6,1.0,0.0,0.21428571428571427,0.13333333333333333,113.0,90.0,23.0,20.0,4.9,4.5,0.3333333333333333,0.5,0.1111111111111111,0.12857142857142856,2.0,0.0,1.0,0.0,0.0,0.0,1850,1750,0
7,13,17.0,18.0,10.0,11.0,5.0,4.0,2.0,3.0,0.3333333333333333,0.4,0.0,0.0,67.0,64.0,221.0,388.0,12.0,13.0,3.3,6.1,139.0,323.0,0.5405405405405406,0.6111111111111112,3.2,8.7,1.0,2.0,0.2222222222222222,0.2,82.0,65.0,24.0,27.0,3.4,2.4,0.3333333333333333,0.25,0.08450704225352113,0.08450704225352113,1.0,3.0,0.0,1.0,0.0,0.0,1799,1801,1
31,20,14.0,22.0,12.0,9.0,1.0,9.0,1.0,4.0,0.3333333333333333,0.42857142857142855,0.0,0.5,51.0,70.0,212.0,419.0,11.0,10.0,4.2,6.0,178.0,279.0,0.7666666666666667,0.6666666666666666,5.4,7.5,1.0,2.0,0.1875,0.5,34.0,140.0,18.0,33.0,1.9,4.2,1.0,0.0,0.1125,0.1,1.0,3.0,0.0,1.0,0.0,0.0,1534,2066,0
11,30,16.0,19.0,13.0,11.0,3.0,4.0,0.0,4.0,0.4375,0.38461538461538464,0.0,0.0,64.0,56.0,362.0,242.0,12.0,12.0,5.7,4.3,334.0,192.0,0.7878787878787878,0.6571428571428571,9.3,4.7,0.0,0.0,0.14285714285714285,0.16216216216216217,28.0,50.0,28.0,15.0,1.0,3.3,0.6666666666666666,0.6666666666666666,0.11,0.1,0.0,1.0,0.0,1.0,0.0,0.0,2123,1477,0
22,8,14.0,12.0,9.0,7.0,3.0,5.0,2.0,0.0,0.15384615384615385,0.3333333333333333,0.0,0.0,58.0,59.0,188.0,178.0,15.0,14.0,3.2,3.0,119.0,78.0,0.65625,0.4444444444444444,3.1,2.8,0.0,1.0,0.2727272727272727,0.07142857142857142,69.0,100.0,20.0,31.0,3.5,3.2,1.0,1.0,0.14285714285714285,0.21739130434782608,2.0,2.0,2.0,1.0,0.0,2.0,1815,1785,1
14,15,21.0,18.0,12.0,8.0,7.0,9.0,2.0,1.0,0.4444444444444444,0.3333333333333333,0.0,0.0,73.0,66.0,382.0,335.0,14.0,14.0,5.2,5.1,258.0,183.0,0.4772727272727273,0.5833333333333334,5.9,4.5,1.0,1.0,0.0,0.11904761904761904,124.0,152.0,29.0,25.0,4.3,6.1,0.4,0.0,0.12643678160919541,0.14925373134328357,1.0,2.0,0.0,1.0,0.0,0.0,1905,1695,0
26,2,16.0,19.0,13.0,11.0,1.0,5.0,2.0,3.0,0.2857142857142857,0.6428571428571429,0.6666666666666666,0.0,60.0,64.0,307.0,419.0,11.0,11.0,5.1,6.5,276.0,297.0,0.6363636363636364,0.7,6.0,9.6,0.0,1.0,0.13333333333333333,0.14285714285714285,31.0,122.0,14.0,33.0,2.2,3.7,1.0,0.5,0.11475409836065574,0.08333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1453,2147,1
17,12,15.0,21.0,5.0,16.0,10.0,5.0,0.0,0.0,0.5,0.4666666666666667,0.0,0.0,53.0,77.0,313.0,371.0,10.0,12.0,5.9,4.8,82.0,301.0,0.5714285714285714,0.6,5.1,5.3,1.0,5.0,0.15384615384615385,0.18181818181818182,231.0,70.0,37.0,20.0,6.2,3.5,1.0,0.0,0.21052631578947367,0.13513513513513514,1.0,5.0,0.0,0.0,2.0,0.0,1732,1868,0
27,23,19.0,15.0,8.0,8.0,11.0,7.0,0.0,0.0,0.5,0.5,0.0,0.0,65.0,54.0,365.0,245.0,9.0,10.0,5.6,4.5,222.0,137.0,0.7307692307692307,0.5,8.5,4.7,0.0,0.0,0.0,0.13636363636363635,143.0,108.0,39.0,25.0,3.7,4.3,0.4,0.5,0.2,0.125,0.0,1.0,0.0,1.0,2.0,0.0,2023,1577,0
10,3,15.0,21.0,11.0,14.0,3.0,4.0,1.0,3.0,0.47058823529411764,0.5333333333333333,0.0,0.0,66.0,71.0,241.0,375.0,13.0,11.0,3.7,5.3,179.0,275.0,0.631578947368421,0.46808510638297873,4.4,5.6,2.0,2.0,0.15789473684210525,0.15384615384615385,62.0,100.0,25.0,22.0,2.5,4.5,0.3333333333333333,0.0,0.175,0.1111111111111111,2.0,5.0,0.0,3.0,0.0,0.0,1876,1724,0
19,0,25.0,26.0,13.0,15.0,9.0,10.0,3.0,1.0,0.42857142857142855,0.5833333333333334,1.0,1.0,58.0,72.0,342.0,408.0,7.0,9.0,5.9,5.7,182.0,245.0,0.6551724137931034,0.6944444444444444,5.5,6.6,0.0,1.0,0.10256410256410256,0.16666666666666666,160.0,163.0,25.0,35.0,6.4,4.7,0.8,1.0,0.15789473684210525,0.1,1.0,3.0,1.0,2.0,2.0,0.0,1494,2106,0
29,18,29.0,20.0,21.0,13.0,5.0,6.0,3.0,1.0,0.5625,0.3,0.0,1.0,73.0,57.0,450.0,392.0,10.0,12.0,6.2,6.9,323.0,248.0,0.7837837837837838,0.5161290322580645,8.5,7.3,0.0,0.0,1.0,0.23076923076923078,127.0,144.0,35.0,23.0,3.6,6.3,0.6,1.0,0.09375,0.11864406779661017,0.0,1.0,0.0,1.0,1.0,0.0,2297,1303,0
21,25,17.0,16.0,10.0,7.0,5.0,5.0,2.0,4.0,0.4,0.25,0.0,1.0,67.0,56.0,300.0,274.0,12.0,12.0,4.5,4.9,141.0,159.0,0.6875,0.5,3.9,5.9,0.0,1.0,0.11428571428571428,0.14285714285714285,159.0,115.0,31.0,29.0,5.1,4.0,0.3333333333333333,0.0,0.13043478260869565,0.14545454545454545,0.0,2.0,0.0,1.0,0.0,0.0,1884,1716,0
2,11,15.0,23.0,11.0,12.0,4.0,7.0,0.0,4.0,0.35714285714285715,0.25,1.0,0.3333333333333333,60.0,79.0,310.0,305.0,13.0,13.0,5.2,3.9,209.0,225.0,0.5333333333333333,0.5384615384615384,6.3,4.2,0.0,3.0,0.23076923076923078,0.14285714285714285,101.0,80.0,27.0,25.0,3.7,3.2,1.0,0.6666666666666666,0.07936507936507936,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1714,1886,0
8,5,20.0,19.0,10.0,13.0,7.0,5.0,3.0,1.0,0.4166666666666667,0.5454545454545454,0.6666666666666666,0.0,64.0,56.0,289.0,339.0,9.0,9.0,4.5,6.1,151.0,239.0,0.5757575757575758,0.6857142857142857,4.6,6.5,1.0,1.0,0.0,0.2222222222222222,138.0,100.0,31.0,19.0,4.5,5.3,0.6666666666666666,1.0,0.09523809523809523,0.0821917808219178,1.0,1.0,0.0,0.0,0.0,0.0,2064,1536,0
19,21,14.0,24.0,11.0,13.0,2.0,7.0,1.0,4.0,0.23529411764705882,0.3333333333333333,0.6666666666666666,0.0,65.0,70.0,227.0,351.0,12.0,13.0,3.5,5.0,155.0,239.0,0.5405405405405406,0.631578947368421,3.8,6.3,3.0,1.0,0.2,0.0,72.0,112.0,24.0,32.0,3.0,3.5,0.3333333333333333,0.3333333333333333,0.08695652173913043,0.1076923076923077,3.0,2.0,0.0,1.0,0.0,0.0,1671,1929,1
30,24,18.0,19.0,14.0,9.0,2.0,9.0,2.0,1.0,0.5,0.16666666666666666,0.0,1.0,76.0,67.0,347.0,379.0,17.0,16.0,4.6,5.7,281.0,186.0,0.4807692307692308,0.6666666666666666,4.9,6.2,3.0,2.0,0.16129032258064516,0.0,66.0,193.0,19.0,37.0,3.5,5.2,0.5,1.0,0.15217391304347827,0.11016949152542373,5.0,3.0,2.0,1.0,3.0,6.0,1669,1931,1
4,31,23.0,23.0,13.0,15.0,6.0,6.0,4.0,2.0,0.5384615384615384,0.5294117647058824,0.0,0.3333333333333333,63.0,75.0,375.0,408.0,12.0,12.0,6.0,5.4,257.0,334.0,0.5263157894736842,0.6595744680851063,6.8,6.5,1.0,2.0,0.0,0.2,118.0,74.0,25.0,24.0,4.7,3.1,0.6666666666666666,0.3333333333333333,0.13333333333333333,0.08695652173913043,2.0,3.0,1.0,1.0,0.0,0.0,1580,2020,0
9,6,21.0,25.0,12.0,17.0,7.0,6.0,2.0,2.0,0.35294117647058826,0.5,0.5,0.0,70.0,71.0,335.0,419.0,12.0,12.0,4.8,5.9,250.0,325.0,0.48936170212765956,0.6756756756756757,5.0,8.6,1.0,1.0,0.10344827586206896,0.2,85.0,94.0,20.0,33.0,4.3,2.8,1.0,0.75,0.175,0.11627906976744186,1.0,2.0,0.0,1.0,0.0,0.0,1388,2212,1
20,18,16.0,18.0,7.0,12.0,7.0,4.0,2.0,2.0,0.21428571428571427,0.38461538461538464,0.0,0.0,63.0,63.0,247.0,340.0,13.0,14.0,3.9,5.4,113.0,217.0,0.5405405405405406,0.5862068965517241,2.8,7.2,3.0,1.0,0.14814814814814814,0.125,134.0,123.0,22.0,33.0,6.1,3.7,0.5,1.0,0.1527777777777778,0.09090909090909091,3.0,1.0,0.0,0.0,2.0,2.0,1854,1746,1
